X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,Y
368240,3,0.443497615,0,278.96,kOT,65,2520,kC,kM,862,kM,629,1491,10000,kS,1,k0,k8,368240,365720,1451,k26,k17,kD,461.44,14.69,65,kO,kN,k3,0
66218.06,5,0.534496069,0,339.25,kOT,62,4465.95,kC,kM,567,kF,634.71,1201.71,7000,kP,1,k0,k5,66218.06,61752.11,721,k26,k10,kD,21.82,14.69,61,kO,kN,k3,0
119302.11,8,0.085957382,3,102.34,kOT,43,20900,kC,kM,1476,kF,1190.59,2666.59,2100,kU,1,k0,k2,119302.11,98402.11,735,k23,k10,kD,16.97,14.69,43,kR,kN,k3,0
70806.98,4,0.450286838,0,279.43,kOT,62,1904.36,kD,kM,160,kF,620.56,780.56,10000,kP,1,k0,k5,70806.98,68902.62,1453,k26,k10,kD,433.79,14.69,62,kR,kN,k3,0
13782.58,1,0.471982935,1,287.65,kOT,49,2661.73,kS,kM,278,kF,609.45,887.45,10000,kP,1,k0,k2,13782.58,11120.85,495,k72,k10,kD,5.61,14.69,48,kR,kF,k3,1
165126.91,27,0.387724138,1,281.1,kOT,57,2386.37,kC,kM,250,kM,725,975,10000,kU,1,k0,k2,165126.91,162740.54,1470,k23,k10,kD,9.47,14.69,57,kR,kN,k3,0
5000,9,0.501513514,1,278.34,kTF,29,0,kC,kM,315,kM,555,870,8000,kS,1,k0,k9,5000,5000,1093,k13,k17,kD,5.1,14.69,29,kO,kF,k4,1
56838.98,18,0.39556582,1,171.28,kOT,48,1365.76,kS,kM,290,kF,433,723,3500,kU,1,k0,k2,56838.98,55473.22,745,k29,k10,kD,9.52,14.69,47,kR,kN,k3,0
34100,2,0.449158879,0,480.6,kTF,31,2237,kC,kM,390,kM,1070,1460,20000,kS,1,k0,k6,34100,31863,1833,k08,k10,kI,2.1,14.69,31,kO,kF,k4,0
5000,3,0.509618182,0,280.29,kTF,29,0,kS,kM,170,kF,550,720,10000,kU,1,k0,k2,5000,5000,1463,k23,k10,kD,440.56,14.69,28,kO,kF,k4,0
89900,32,0.217183623,1,175.05,kOT,53,66192,kC,kM,754,kM,806,1560,5000,kS,1,k0,k6,89900,23708,1108,k29,k10,kD,864.3,14.69,52,kO,kN,k3,0
12384,3,0.460787402,0,175.56,kOT,51,0,kD,kM,170,kM,381,551,5000,kP,1,k0,k2,12384,12384,1209,k70,k10,kD,5.12,14.69,51,kO,kF,k3,0
5000,10,0.363225389,2,280.41,kOT,38,1403,kC,kM,497,kF,772,1269,10000,kS,1,k0,k8,5000,3597,1464,k29,k17,kD,685.86,14.69,38,kO,kF,k3,0
429300.24,10,0.426283647,0,513.74,kOT,75,37148.37,kC,kM,1294.47,kM,1205.16,2499.63,15000,kS,1,k0,k2,429300.24,392151.87,1116,k26,k10,kD,1883.41,13,74,kR,kN,k3,0
62000,0,0.285770492,1,174.32,kOT,60,0,kC,kM,390,kF,610,1000,5000,kP,1,k0,k6,62000,62000,1098,k26,k10,kD,1248.52,14.69,60,kO,kN,k3,0
6494,3,0.348170974,0,175.13,kOT,27,0,kS,kM,220,kM,503,723,5000,kS,1,k0,k6,6494,6494,1109,k29,k10,kD,262.7,14.69,26,kO,kF,k3,0
176175.06,6,0.88649657,0,280.39,kMC,64,31017.15,kC,kM,1295.4,kM,316.29,1611.69,10000,kP,1,k0,k6,176175.06,145157.91,1464,k08,k10,kI,6.45,14.69,63,kO,kN,k3,0
13223,6,0.451139971,2,312.64,kOT,34,3128.59,kC,kM,310,kF,693,1003,13000,kS,1,k0,k2,13223,10094.41,1838,k29,k10,kD,3.6,14.69,33,kR,kS,k3,0
48155.75,18,0.274398813,0,208.93,kOT,59,0,kS,kM,210,kF,761.41,971.41,6000,kU,1,k0,k2,48155.75,48155.75,1100,k110,k10,kD,10.5,14.69,57,kO,kF,k3,0
10940,6,0.3775,1,280.86,kTF,31,282.18,kC,kM,280,kM,744,1024,10000,kS,2,k0,k2,10940,10657.82,1468,k22,k10,kD,13.13,14.69,30,kO,kF,k4,0
13141,1,0.234393531,0,173.92,kTF,28,4533,kS,kM,508,kM,742,1250,5000,kU,1,k0,k2,13141,8608,1185,k23,k10,kD,6.1,14.69,28,kO,kF,k4,0
42066.3,7,0.481481481,0,209.04,kOT,59,0,kS,kM,190,kF,434.16,624.16,6000,kS,1,k0,k7,42066.3,42066.3,1096,k23,k17,kD,14.13,14.69,58,kO,kN,k3,0
157030.14,5,0.474149314,0,280.08,kOT,69,0,kD,kM,190,kM,590.7,780.7,10000,kP,1,k0,k7,157030.14,157030.14,1461,k26,k17,kD,5.1,14.69,69,kO,kN,k3,1
40822.15,29,0.182744919,0,143.95,kOT,66,0,kC,kM,555.87,kF,787.71,1343.58,3000,kS,2,k0,k3,40822.15,40822.15,721,k15,k10,kD,220.83,13.69,66,kO,kN,k3,0
35500,7,12.14513038,0,6464.61,kOT,67,13181.85,kC,kM,1267.72,kF,532.28,1800,6000,kS,1,k0,k2,35500,22318.15,187,k26,k10,kD,4.36,14.69,67,kO,kF,k3,0
4000,4,0.284432133,0,102.68,kOT,23,555,kS,kM,220,kF,361,581,2100,kS,1,k0,k8,4000,3445,743,k76,k17,kD,3.62,14.69,23,kR,kF,k3,0
87105.82,13,0.417005929,2,422.01,kOT,41,9474.78,kC,kM,708,kM,1012,1720,15000,kP,1,k0,k2,87105.82,77631.04,1472,k22,k10,kD,18.1,14.69,40,kR,kN,k3,0
102143,3,0.175853211,3,191.68,kTF,41,24544,kC,kM,1393,kF,1090,2483,5500,kP,1,k0,k7,102143,77599,1097,k85,k17,kI,9.77,14.69,42,kO,kN,k4,0
5000,4,0.471410324,0,125.48,kOT,47,0,kD,kM,360,kM,266.18,626.18,2000,kS,1,k0,k7,5000,5000,556,k19,k17,kD,2.03,14.69,46,kO,kA,k3,1
22870.54,6,0.473164794,0,252.67,kTF,36,900.64,kC,kM,246,kM,534,780,9000,kS,1,k0,k2,22870.54,21969.9,1561,k68,k10,kD,5.1,14.69,36,kO,kN,k4,0
10181,0,0.35988218,0,244.36,kOT,30,6611,kS,kM,190,kM,679,869,7000,kS,1,k0,k9,10181,3570,1101,k23,k17,kD,8.67,14.69,30,kO,kF,k3,0
2900,5,0.28557377,0,174.2,kOT,26,0,kS,kM,290,kF,610,900,5000,kS,1,k0,k7,2900,2900,1188,k12,k17,kD,5.1,14.69,25,kO,kA,k3,0
5000,5,0.347556818,1,122.34,kOT,27,2228,kC,kM,443,kM,352,795,2500,kS,1,k0,k4,5000,2772,745,k22,k10,kD,222.55,14.69,28,kO,kS,k3,0
5000,4,0.448142857,1,125.48,kOT,34,879,kS,kM,120,kM,280,400,2000,kP,1,k0,k4,5000,4121,556,k02,k10,kD,10.38,14.69,33,kR,kF,k3,0
5000,4,0.405612009,0,175.63,kOT,24,0,kS,kM,190,kF,433,623,5000,kU,1,k0,k6,5000,5000,1208,k09,k10,kD,1.17,14.69,23,kO,kF,k3,0
185458,7,0.233084577,1,281.1,kOT,36,1271,kC,kM,428,kM,1206,1634,10000,kU,1,k0,k9,185458,184187,1561,k04,k17,kI,5.11,14.69,36,kO,kN,k3,0
22336,1,0.493064133,0,207.58,kOT,33,4030,kD,kM,130,kF,421,551,7400,kU,1,k0,k6,22336,18306,1465,k29,k10,kD,378.72,14.69,33,kR,kF,k3,0
9500,2,0.272810458,0,125.22,kOT,29,1058,kS,kM,275,kM,459,734,2000,kU,2,k0,k4,9500,8442,551,k22,k04,kD,9.96,14.69,29,kO,kF,k3,0
5000,10,0.436045455,0,191.86,kOT,40,0,kC,kM,250,kM,440,690,4000,kS,1,k0,k1,5000,5000,738,k08,k10,kD,2025.44,13,39,kO,kF,k3,0
25299,6,0.092391215,1,169.33,kOT,31,12445.29,kC,kM,340,kF,1832.75,2172.75,6000,kU,3,k0,k2,25299,12853.71,1480,k23,k10,kD,161.4,14.69,30,kO,kF,k3,0
6539,4,0.488186552,2,174.39,kOT,49,3985.25,kC,kM,470.53,kM,357.22,827.75,5000,kP,1,k0,k2,6539,2553.75,1099,k22,k10,kD,6.7,14.69,48,kR,kF,k3,0
5000,3,0.534952381,1,280.85,kTF,27,0,kS,kM,275,kM,525,800,10000,kP,1,k0,k2,5000,5000,1473,k122,k10,kI,5.13,14.69,27,kO,kF,k4,0
3500,6,0.190167598,1,136.16,kOT,30,0,kC,kM,225,kF,716,941,1500,kP,2,k0,k2,3500,3500,374,k12,k10,kD,100.35,14.69,30,kO,kF,k3,0
31461,4,0.352166405,0,224.33,kOT,26,13981,kS,kM,400,kM,637,1037,8000,kU,1,k0,k9,31461,17480,1464,k09,k17,kD,109.36,14.69,25,kO,kF,k3,0
5000,2,0.38584507,0,383.53,kOT,28,0,kS,kM,270,kF,994,1264,16000,kU,2,k0,k8,5000,5000,1826,k12,k17,kD,1203.4,14.69,27,kR,kF,k3,0
109045.56,10,0.488421748,1,384.3,kOT,50,7911.13,kC,kM,355.59,kF,786.82,1142.41,16000,kU,1,k0,k7,109045.56,101134.43,1831,k29,k17,kD,11.16,14.69,49,kR,kN,k3,0
61282,7,0.361871795,3,282.26,kMC,34,1677,kC,kM,410,kM,780,1190,10000,kS,1,k0,k3,61282,59605,1480,k08,k10,kD,22.11,14.69,34,kO,kN,k3,0
48317,18,0.795681063,4,479,kOT,51,20000,kC,kM,810,kM,602,1412,20000,kS,2,k0,k3,48317,28317,1824,k29,k10,kD,554.14,14.69,51,kR,kN,k3,0
81006,4,0.272606061,2,89.96,kOT,52,3657,kC,kM,725,kM,330,1055,1000,kU,1,k0,k7,81006,77349,365,k85,k17,kI,1.15,13.69,52,kO,kN,k3,0
64037.9,25,0.122851009,2,136.2,kOT,55,0,kC,kM,370,kF,1108.66,1478.66,2200,kU,1,k0,k3,64037.9,64037.9,556,k29,k10,kD,645.42,13,56,kR,kN,k3,0
5810,1,0.68315,0,136.63,kOT,27,0,kS,kM,240,kM,200,440,2800,kU,1,k0,k6,5810,5810,738,k66,k10,kI,2.1,14.69,26,kO,kF,k3,1
5000,4,0.444614148,1,276.55,kTF,26,1978,kC,kM,553,kM,622,1175,15000,kU,3,k0,k8,5000,3022,1470,k118,k17,kD,328.71,14.69,26,kR,kF,k4,0
87487.37,6,0.405815296,1,281.23,kOT,45,25126.95,kC,kM,1055,kM,693,1748,10000,kU,1,k0,k2,87487.37,62360.42,1471,k12,k10,kI,114.17,14.69,44,kO,kP,k3,0
5000,3,0.479795689,2,243.29,kTF,35,1048.83,kC,kM,342.71,kM,507.07,849.78,5000,kS,1,k0,k7,5000,3951.17,731,k83,k17,kD,18.2,14.69,34,kO,kF,k4,0
88989.11,3,0.264982267,1,174.83,kOT,42,878.18,kC,kM,792,kM,659.78,1451.78,5000,kU,1,k0,k2,88989.11,88110.93,1105,k80,k10,kD,2.58,14.69,41,kO,kN,k3,0
1800,3,0.3460625,0,110.74,kOT,39,217.24,kS,kM,180,kM,320,500,1500,kS,1,k0,k5,1800,1582.76,462,k19,k10,kD,86.2,14.69,40,kO,kF,k3,0
27597.67,7,0.496800723,0,280.29,kOT,47,5952.79,kC,kM,195,kM,564.19,759.19,10000,kP,2,k0,k2,27597.67,21644.88,1463,k122,k10,kD,100.22,14.69,46,kR,kN,k3,0
72055.65,2,0.404429752,1,244.68,kOT,47,21197.35,kC,kM,975,kF,605,1580,5000,kS,1,k0,k5,72055.65,50858.3,745,k72,k10,kD,125.96,14.69,46,kO,kN,k3,0
14858,2,0.490221445,2,420.61,kOT,37,1371,kV,kM,234,kF,858,1092,15000,kU,1,k0,k9,14858,13487,1464,k29,k17,kD,9.7,14.69,36,kO,kF,k3,0
797965.64,15,0.369426947,0,603.47,kOT,69,17525.22,kUH,kM,1118.23,kM,1633.53,2751.76,25000,kU,1,k0,k7,797965.64,780440.42,1843,k26,k17,kD,21.06,14.69,68,kO,kN,k3,0
72959.76,5,0.484058597,1,560.08,kOT,46,9605.34,kD,kM,337.37,kF,1157.05,1494.42,20000,kU,1,k0,k7,72959.76,63354.42,1461,k65,k17,kD,0.11,14.69,46,kR,kN,k3,0
74064.75,4,0.469112228,1,280.06,kOT,52,0,kD,kM,240,kM,597,837,10000,kU,1,k0,k2,74064.75,74064.75,1461,k29,k10,kD,922.34,14.69,52,kO,kN,k3,0
5000,2,0.472682927,0,251.94,kTF,34,0,kS,kM,190,kM,533,723,9000,kU,1,k0,k6,5000,5000,1460,k29,k10,kD,14.31,14.69,33,kO,kF,k4,0
115803.49,3,0.753352209,0,423.06,kOT,67,11518.23,kC,kM,816.95,kF,561.57,1378.52,15000,kU,1,k0,k7,115803.49,104285.26,1478,k26,k17,kD,5.1,14.69,68,kR,kN,k3,0
3000,1,0.421203704,0,45.49,kOT,65,0,kC,kM,160,kM,108,268,500,kP,2,k0,k2,3000,3000,379,k26,k10,kD,20.48,14.69,66,kO,kF,k3,0
16200,1,0.46085034,0,135.49,kOT,41,4597,kS,kM,637,kF,294,931,1500,kU,1,k0,k6,16200,11603,363,k18,k10,kD,515.92,14.69,40,kO,kF,k3,0
72795,7,0.327352151,1,243.55,kOT,46,4470,kC,kM,465,kF,744,1209,8700,kU,1,k0,k8,72795,68325,1460,k29,k17,kD,299.38,14.69,45,kR,kN,k3,0
65061.58,1,0.332364628,1,280.2,kOT,67,4700.45,kC,kM,330,kM,843.05,1173.05,8000,kP,2,k0,k2,65061.58,60361.13,1109,k08,k10,kD,5.11,14.69,68,kR,kN,k3,0
5000,6,0.484197531,1,156.88,kOT,25,714,kC,kM,255,kM,324,579,4500,kS,1,k0,k9,5000,4286,1100,k12,k17,kD,5.73,14.69,25,kO,kF,k3,0
56060.38,1,0.529911736,1,97.26,kOT,35,27765,kS,kM,455,kM,183.54,638.54,2000,kU,1,k0,k4,56060.38,28295.38,730,k89,k10,kI,8.89,14.69,35,kR,kN,k3,0
5000,2,0.439895507,1,420.98,kOT,28,0,kS,kM,215,kF,957,1172,15000,kU,1,k0,k9,5000,5000,1475,k15,k17,kD,5.1,14.69,28,kO,kF,k3,0
28705.89,15,0.325542169,0,135.1,kOT,47,0,kS,kM,185,kM,415,600,1500,kS,1,k0,k2,28705.89,28705.89,368,k02,k10,kD,194.24,13.69,48,kO,kN,k3,0
51560.6,5,0.376550126,3,487.35,kMC,40,18006,kC,kM,929,kM,1294.25,2223.25,10000,kP,1,k0,k9,51560.6,33554.6,735,k85,k17,kI,11.46,14.69,41,kO,kF,k3,0
3500,39,0.481951411,0,98,kOT,64,196.64,kD,kM,120,kF,203.34,323.34,2000,kS,1,k0,k3,3500,3303.36,840,k26,k10,kD,5.11,14.69,63,kR,kF,k3,0
38774.33,14,0.504006468,2,280.53,kOT,49,748.46,kC,kM,245,kM,556.6,801.6,10000,kP,1,k0,k7,38774.33,38025.87,1465,k76,k17,kD,539.25,14.69,48,kO,kN,k3,0
11394,5,0.43919907,2,117.13,kOT,47,599.98,kC,kM,415,kM,266.69,681.69,1300,kS,2,k0,k3,11394,10794.02,356,k43,k10,kD,0.61,14.69,47,kO,kF,k3,1
30592.7,5,0.504535274,0,360.44,kOT,49,8238.45,kD,kM,260,kF,714.4,974.4,15000,kS,1,k0,k7,30592.7,22354.25,1923,k118,k17,kD,5.11,14.69,49,kR,kN,k3,0
35151.19,16,0.410456767,1,272.1,kOT,45,2056.32,kS,kM,305,kF,662.92,967.92,10000,kU,1,k0,k5,35151.19,33094.87,1468,k29,k10,kD,202.81,13,44,kR,kN,k3,0
5000,0,0.238910134,0,124.95,kOT,34,0,kS,kM,200,kF,523,723,2000,kU,1,k0,k2,5000,5000,546,k29,k10,kD,1732.59,14.69,34,kO,kF,k3,0
15490,1,0.353,0,243.57,kTF,20,1222.67,kS,kM,210,kM,690,900,5000,kS,1,k0,k5,15490,14267.33,734,k08,k10,kD,178.33,14.69,21,kO,kF,k4,0
12500,6,0.466942356,0,186.31,kOT,29,1513,kC,kM,489,kM,399,888,3000,kS,2,k0,k1,12500,10987,550,k28,k10,kD,10.99,13.69,29,kO,kS,k3,0
3040,1,0.428675799,0,93.88,kOT,22,2015,kS,kM,238,kM,219,457,1500,kS,1,k0,k1,3040,1025,550,k22,k10,kD,14.95,14.69,22,kO,kF,k3,0
60123,3,0.165196507,0,113.49,kOT,70,7636,kC,kM,701,kM,687,1388,1800,kS,1,k0,k8,60123,52487,568,k26,k17,kD,0.15,14.69,70,kR,kN,k3,0
6500,2,0.417820896,0,279.94,kOT,27,0,kC,kM,280,kM,670,950,10000,kS,1,k0,k1,6500,6500,1460,k68,k10,kD,88.42,14.69,26,kO,kF,k3,0
71148,8,0.342942613,2,280.87,kOT,36,11971,kD,kM,350,kF,819,1169,10000,kS,1,k0,k6,71148,59177,1468,k05,k10,kD,24.68,14.69,35,kO,kN,k3,0
9044.14,23,0.179583333,1,90.51,kOT,51,0,kC,kM,260,kM,504,764,1000,kU,1,k0,k1,9044.14,9044.14,369,k29,k10,kI,36.92,14.69,51,kO,kN,k3,0
104842,18,0.490341365,2,244.19,kOT,43,28,kC,kM,288,kF,498,786,5000,kP,1,k0,k9,104842,104814,740,k10,k17,kI,1048.84,14.69,43,kO,kS,k3,0
3000,2,0.497377049,1,121.36,kOT,25,80,kS,kM,220,kM,244,464,2500,kP,1,k0,k8,3000,2920,726,k122,k17,kD,5.1,14.69,22,kO,kF,k3,1
4050,1,0.31236,0,78.09,kOT,19,0,kS,kM,140,kF,250,390,800,kS,1,k0,k6,4050,4050,373,k110,k10,kD,0.11,14.69,19,kO,kF,k3,0
42570,22,0.504046243,0,174.4,kOT,70,1955,kC,kM,155,kM,346,501,5000,kP,1,k0,k9,42570,40615,1099,k26,k17,kD,25.36,14.69,70,kR,kA,k3,0
38235,6,0.504491979,0,188.68,kOT,39,10067,kS,kM,576,kM,374,950,3000,kP,1,k0,k9,38235,28168,562,k08,k17,kD,12.17,14.69,39,kO,kF,k3,0
105000,19,0.494827303,3,601.71,kOT,38,0,kS,kM,220,kM,1216,1436,25000,kS,1,k0,k8,105000,105000,1836,k09,k17,kD,39.78,14.69,38,kO,kN,k3,0
28906.25,18,0.285663265,1,279.95,kOT,36,0,kC,kM,320,kM,980,1300,10000,kP,1,k0,k5,28906.25,28906.25,1460,k02,k10,kD,101.36,14.69,36,kO,kN,k3,0
29123,6,0.58922973,1,436.03,kOT,27,17017,kC,kM,260,kF,740,1000,15550,kU,2,k0,k4,29123,12106,1464,k23,k10,kD,607.9,14.69,27,kO,kN,k3,0
4000,6,1.249475728,1,643.48,kOT,27,0,kS,kS,185,kM,515,700,600,kS,1,k0,k2,4000,4000,175,k68,k10,kD,6.04,14.69,27,kO,kF,k3,0
96584,4,0.396518402,1,287.23,kTF,47,2338,kC,kM,160,kM,724.38,884.38,10000,kS,1,k0,k4,96584,94246,1471,k08,k10,kD,750.45,14.69,46,kR,kN,k4,0
5000,2,0.412535211,1,146.45,kOT,27,0,kD,kM,240,kF,355,595,3000,kP,1,k0,k9,5000,5000,739,k12,k17,kD,7.27,14.69,28,kO,kF,k3,0
60000,10,0.501047028,0,564.68,kOT,44,11600,kC,kM,719,kM,1127,1846,23500,kS,2,k0,k8,60000,48400,1832,k94,k17,kD,2.39,14.69,44,kR,kN,k3,1
5000,3,0.413969216,0,177.51,kOT,29,4084.07,kS,kM,459.99,kF,428.8,888.79,5100,kU,1,k0,k7,5000,915.93,1094,k38,k17,kD,9.46,14.69,29,kO,kF,k3,0
102654.06,1,0.156226583,0,175.13,kOT,62,0,kC,kM,210,kM,1121,1331,5000,kS,1,k0,k6,102654.06,102654.06,1109,k26,k10,kD,23256.73,14.69,63,kO,kN,k3,0
33859.47,4,0.287188333,1,274.71,kOT,32,5419.82,kC,kM,795.33,kF,956.55,1751.88,10000,kU,1,k0,k2,33859.47,28439.65,1459,k23,k10,kD,25.15,13.69,32,kO,kF,k3,0
42541.78,6,0.120979381,2,93.88,kOT,35,3703.6,kC,kM,320,kF,776,1096,1500,kP,1,k0,k2,42541.78,38838.18,550,k72,k10,kD,177.01,14.69,35,kO,kN,k3,0
175063.88,25,0.466724349,1,258.92,kOT,55,17006.02,kC,kM,837.83,kF,554.76,1392.59,9000,kU,2,k0,k2,175063.88,158057.86,1567,k29,k10,kD,5.1,14.69,54,kO,kN,k3,0
10404,5,0.436410788,1,210.35,kOT,26,708,kS,kM,275,kF,482,757,6000,kS,1,k0,k9,10404,9696,1112,k15,k17,kD,7.34,14.69,26,kO,kF,k3,0
5000,1,0.480046083,0,312.51,kTF,28,253,kS,kM,722,kM,651,1373,13000,kS,1,k0,k6,5000,4747,1925,k28,k10,kD,5.11,14.69,28,kO,kF,k4,0
37280.29,14,0.431736726,2,350.54,kTF,46,10312.4,kC,kM,1432.75,kF,811.93,2244.68,10000,kS,1,k0,k2,37280.29,26967.89,1111,k72,k10,kD,0.88,14.69,45,kO,kF,k4,0
5000,1,0.45485,1,272.91,kOT,26,388,kS,kM,300,kF,600,900,3000,kU,1,k0,k9,5000,4612,380,k09,k17,kD,5.01,14.69,25,kO,kF,k3,0
18079,1,0.342929577,2,243.48,kOT,32,0,kC,kM,225,kM,710,935,5000,kP,2,k0,k9,18079,18079,733,k06,k17,kD,12.99,14.69,32,kO,kN,k3,0
47615.85,5,0.186473029,2,89.88,kOT,34,0,kC,kM,275,kF,482,757,1000,kU,3,k0,k2,47615.85,47615.85,363,k29,k10,kD,557.41,13.69,35,kO,kF,k3,0
58755.24,5,0.470488434,0,144.2,kOT,55,0,kC,kM,210,kM,306.49,516.49,3000,kU,1,k0,k2,58755.24,58755.24,725,k19,k10,kD,3115.99,13.69,54,kO,kN,k3,0
5000,1,0.373425287,1,162.44,kOT,23,323,kS,kM,215,kM,435,650,4000,kP,1,k0,k9,5000,4677,1022,k08,k17,kD,3.61,14.69,23,kR,kF,k3,0
5000,3,0.576825397,0,145.36,kOT,25,1480,kS,kM,185,kM,252,437,3000,kP,2,k0,k9,5000,3520,721,k22,k17,kD,3.35,14.69,25,kR,kF,k3,0
5000,5,0.350115274,0,121.49,kOT,69,2274,kV,kM,671,kF,347,1018,2500,kS,1,k0,k8,5000,2726,818,k26,k17,kD,3.86,14.69,69,kO,kF,k3,0
11956,6,0.499527227,2,322.26,kTF,32,6456.83,kC,kM,228,kM,645.13,873.13,13500,kP,2,k0,k5,11956,5499.17,1816,k122,k17,kD,6.28,14.69,31,kR,kF,k4,0
38397.07,10,0.605297158,3,702.75,kOT,41,0,kC,kM,940,kM,1161,2101,25000,kS,2,k0,k4,38397.07,38397.07,1561,k85,k10,kI,2.11,14.69,41,kO,kN,k3,0
65533.25,3,0.39594257,2,288.46,kOT,25,6660.07,kC,kM,557.82,kF,728.54,1286.36,12000,kS,1,k0,k7,65533.25,58873.18,1833,k15,k17,kD,5.1,14.69,24,kO,kF,k3,0
173102.59,4,0.275043518,2,918.01,kOT,40,148289.63,kC,kA,5868.21,kF,3337.69,9205.9,890,kU,1,k0,k6,173102.59,24812.96,76,k20,k10,kI,591.57,14.69,40,kO,kN,k3,0
5000,2,0.498425909,1,137.74,kOT,26,2373.69,kS,kM,273.09,kM,276.35,549.44,2200,kU,1,k0,k7,5000,2626.31,551,k80,k17,kD,5.1,14.69,26,kO,kF,k3,0
301641,20,0.161532048,1,309.98,kTF,57,8646.07,kC,kM,549,kF,1919,2468,11000,kS,3,k0,k2,301641,292994.93,1476,k08,k10,kI,3.63,14.69,58,kO,kN,k4,0
5000,2,0.446725618,0,174.29,kOT,22,4877,kS,kM,150,kF,390.15,540.15,6200,kS,2,k0,k4,5000,123,1470,k129,k10,kD,21.01,14.69,21,kO,kF,k3,0
33421,8,0.335111111,1,45.24,kOT,34,6192,kS,kM,410,kF,135,545,500,kU,2,k0,k6,33421,27229,368,k29,k10,kD,9.38,14.69,33,kO,kN,k3,0
52726,4,0.428354885,1,596.27,kOT,45,38007,kD,kM,696,kM,1392,2088,25000,kU,4,k0,k6,52726,14719,1818,k29,k10,kD,5.1,14.69,44,kO,kS,k3,0
18134,3,0.498537549,2,252.26,kTF,30,3238,kC,kM,449,kM,506,955,9000,kS,1,k0,k9,18134,14896,1463,k133,k17,kD,153.08,14.69,30,kO,kF,k4,0
4000,1,0.499553265,0,145.37,kOT,50,112,kD,kM,157,kF,291,448,3000,kS,1,k0,k9,4000,3888,721,k72,k17,kD,195.12,14.69,50,kO,kF,k3,0
10000,4,1.870614035,0,1066.25,kOT,64,500,kC,kM,230,kM,570,800,1000,kU,2,k0,k6,10000,9500,160,k26,k10,kD,385.1,14.69,65,kO,kF,k3,0
121611,18,0.459856298,1,544.01,kOT,50,2725,kC,kM,490,kF,1183,1673,20000,kU,1,k0,k1,121611,118886,1467,k29,k10,kD,156.7,13,49,kR,kN,k3,0
5000,5,0.490847458,2,173.76,kOT,35,349.77,kC,kM,296,kM,354,650,5000,kP,1,k0,k2,5000,4650.23,1090,k08,k10,kD,2.1,14.69,34,kO,kF,k3,0
5000,2,0.472123656,2,175.63,kOT,35,181.88,kS,kM,225,kF,372,597,5000,kT,2,k0,k5,5000,4818.12,1209,k109,k10,kD,5.15,14.69,34,kR,kF,k3,0
5000,1,0.500193548,1,155.06,kOT,28,1498.43,kS,kM,140,kM,310,450,5000,kS,1,k0,k3,5000,3501.57,1287,k08,k17,kD,5.1,14.69,27,kR,kA,k3,0
99251.75,18,0.484220319,3,275.87,kOT,40,21255.54,kC,kM,937,kF,569.72,1506.72,10000,kU,1,k0,k3,99251.75,77996.21,1470,k18,k10,kD,409.22,13.69,40,kO,kN,k3,0
62100,8,0.339575472,0,215.97,kTF,52,4926,kD,kM,391,kF,636,1027,6000,kS,1,k0,k9,62100,57174,446,k29,k17,kD,0.11,14.69,52,kO,kN,k4,1
132872.25,20,0.318396792,1,146.09,kOT,48,793.48,kC,kM,501.17,kM,458.83,960,3000,kP,1,k0,k7,132872.25,132078.77,733,k02,k17,kD,243.6,14.69,47,kO,kN,k3,0
12466,3,0.422687912,0,180.12,kTF,25,6649.11,kS,kM,437.58,kM,426.13,863.71,5000,kS,1,k0,k2,12466,5816.89,1095,k21,k10,kD,7.07,14.69,25,kO,kF,k4,0
11000,3,0.500047513,2,263.11,kTF,38,1541.11,kC,kM,409,kM,526.17,935.17,8000,kU,1,k0,k3,11000,9458.89,1293,k126,k17,kD,4.52,14.69,38,kR,kS,k4,0
49951.2,9,0.485809078,1,174.25,kOT,46,4926.03,kS,kM,731.07,kF,358.68,1089.75,5000,kS,1,k0,k7,49951.2,45025.17,1097,k80,k17,kD,69.23,14.69,46,kO,kN,k3,0
49912.23,14,0.487084659,1,169.9,kOT,46,580.9,kD,kM,278,kF,348.81,626.81,5000,kU,1,k0,k3,49912.23,49331.33,1093,k29,k10,kD,0.11,13,45,kO,kP,k3,0
14300,4,0.438377902,0,223.77,kTF,31,179.1,kS,kM,187,kM,510.45,697.45,8000,kU,1,k0,k3,14300,14120.9,1458,k29,k10,kD,50.43,14.69,31,kO,kF,k4,0
110890.26,4,0.312330121,0,202.24,kOT,73,0,kC,kM,150,kF,647.52,797.52,7300,kP,2,k0,k3,110890.26,110890.26,1477,k26,k10,kD,30.96,13.69,73,kR,kN,k3,0
17800,14,1.656535134,3,279.59,kOT,33,9164.79,kC,kM,680,kM,168.78,848.78,10000,kS,1,k0,k5,17800,8635.21,1457,k28,k10,kD,16.57,14.69,33,kO,kF,k3,0
19000,8,0.416724618,0,599.25,kOT,31,4639,kC,kM,230,kM,1438,1668,25000,kS,1,k0,k1,19000,14361,1826,k28,k10,kI,13.74,14.69,30,kR,kF,k3,0
97194.84,11,0.501299163,2,507.41,kOT,34,29430.04,kC,kM,1011,kF,1012.19,2023.19,21000,kU,2,k0,k3,97194.84,67764.8,1846,k29,k10,kD,121.92,14.69,33,kR,kF,k3,0
